Summarizer,Evidence,Role,Insights,Example,BLEU,METEOR,R-1,R-2,R-L,Reading ease
t5,plot+table,on,on,on,0.001692,0.091743,0.256572,0.054795,0.130389,35.197714
bart,plot,off,off,off,0.007584,0.09833,0.295552,0.071942,0.149211,22.493326
bert,plot,off,off,off,0.02914,0.252022,0.484483,0.115717,0.2,30.434322
longformer_ext,plot,off,off,off,0.028525,0.173348,0.373057,0.060228,0.159585,19.243369
t5,plot,off,off,off,0.007314,0.106418,0.296623,0.070692,0.155653,26.415
bart,plot,off,off,off,0.001649,0.106457,0.308434,0.103865,0.139759,26.058567
bert,plot,off,off,off,0.020367,0.218405,0.50627,0.119309,0.19279,44.433602
longformer_ext,plot,off,off,off,0.01162,0.184438,0.447344,0.082166,0.160298,46.254811
t5,plot,off,off,off,0.001031,0.081711,0.250608,0.05122,0.107056,41.905
bart,plot,off,off,off,0.004229,0.115746,0.294804,0.121148,0.159067,50.345036
bert,plot,off,off,off,0.056873,0.265756,0.543085,0.17694,0.221579,38.989888
longformer_ext,plot,off,off,off,0.003377,0.070863,0.192385,0.046185,0.106212,62.803247
t5,plot,off,off,off,0.000962,0.064935,0.213333,0.071269,0.115556,57.8548
bart,table,off,off,off,0.013152,0.163439,0.397714,0.077892,0.141714,19.631786
bert,table,off,off,off,0.016931,0.248159,0.370027,0.077025,0.14191,19.05641
longformer_ext,table,off,off,off,0.014786,0.187688,0.345083,0.063197,0.122449,27.800862
t5,table,off,off,off,0.023973,0.156057,0.378653,0.073885,0.155019,26.156204
bart,table,off,off,off,0.00427,0.12651,0.329944,0.08154,0.135593,15.904641
bert,table,off,off,off,0.015626,0.242882,0.489768,0.10929,0.171896,31.71283
longformer_ext,table,off,off,off,0.006252,0.155601,0.376294,0.069746,0.137347,43.805893
t5,table,off,off,off,0.001167,0.091774,0.269822,0.049822,0.125444,50.865272
bart,table,off,off,off,0.009452,0.138553,0.367464,0.082454,0.160766,45.526938
bert,table,off,off,off,0.056204,0.266087,0.488671,0.129982,0.193509,18.562983
longformer_ext,table,off,off,off,0.022791,0.179618,0.418136,0.100925,0.152813,44.173864
t5,table,off,off,off,0.001792,0.089297,0.250777,0.051921,0.116062,57.147905
bart,plot+table,off,off,off,0.014166,0.117018,0.289406,0.049223,0.160207,38.471693
bert,plot+table,off,off,off,0.01722,0.230025,0.427962,0.080273,0.175618,26.300708
longformer_ext,plot+table,off,off,off,0.031291,0.183815,0.398268,0.08243,0.164502,26.142959
t5,plot+table,off,off,off,0.015855,0.136469,0.371777,0.081633,0.157395,41.449381
bart,plot+table,off,off,off,0.00147,0.102134,0.271726,0.078528,0.119951,25.774126
bert,plot+table,off,off,off,0.0195,0.193585,0.441059,0.081928,0.182839,45.675
longformer_ext,plot+table,off,off,off,0.009897,0.196938,0.439158,0.084326,0.133577,43.989502
t5,plot+table,off,off,off,0.00098,0.085729,0.259169,0.056373,0.112469,57.348247
bart,plot+table,off,off,off,0.002569,0.101489,0.246862,0.054507,0.115063,38.722775
bert,plot+table,off,off,off,0.035546,0.246404,0.515946,0.120653,0.197023,35.858292
longformer_ext,plot+table,off,off,off,0.005471,0.118381,0.32699,0.05026,0.145329,43.476299
t5,plot+table,off,off,off,0.001054,0.073371,0.20155,0.048835,0.117386,70.811183
bart,plot,on,off,off,0.011374,0.127757,0.354749,0.078431,0.164804,21.469124
bert,plot,on,off,off,0.030319,0.269544,0.479798,0.106239,0.181818,21.322888
longformer_ext,plot,on,off,off,0.027433,0.170757,0.448513,0.08945,0.171625,28.965471
t5,plot,on,off,off,0.001664,0.082371,0.261002,0.05175,0.109256,40.054836
bart,plot,on,off,off,0.002429,0.11632,0.322054,0.049123,0.128355,61.153188
bert,plot,on,off,off,0.024858,0.2159,0.48,0.097187,0.168511,37.622077
longformer_ext,plot,on,off,off,0.004235,0.144596,0.376812,0.053942,0.138716,36.682434
t5,plot,on,off,off,0.000455,0.080165,0.245658,0.042289,0.121588,55.254143
bart,plot,on,off,off,0.005264,0.096724,0.273885,0.097872,0.150743,41.396591
bert,plot,on,off,off,0.032571,0.241161,0.507192,0.128886,0.190765,33.527695
longformer_ext,plot,on,off,off,0.030233,0.158918,0.407733,0.144366,0.168717,39.047759
t5,plot,on,off,off,0.000865,0.077343,0.226919,0.069119,0.122358,23.267016
bart,table,on,off,off,0.024984,0.180411,0.422947,0.092446,0.16198,22.314001
bert,table,on,off,off,0.013143,0.261993,0.372593,0.085034,0.130238,10.490843
longformer_ext,table,on,off,off,0.031055,0.161768,0.34476,0.076546,0.146915,31.128385
t5,table,on,off,off,0.004502,0.118534,0.328553,0.052288,0.127771,39.749142
bart,table,on,off,off,0.004704,0.13133,0.311457,0.055741,0.122358,33.900152
bert,table,on,off,off,0.015436,0.225508,0.450883,0.069356,0.141343,24.505503
longformer_ext,table,on,off,off,0.006586,0.125336,0.332645,0.037267,0.11157,35.828227
t5,table,on,off,off,0.002065,0.099993,0.298021,0.053676,0.125728,45.25461
bart,table,on,off,off,0.005939,0.118829,0.331384,0.083984,0.150097,31.294406
bert,table,on,off,off,0.02065,0.252135,0.46894,0.115854,0.171742,19.891119
longformer_ext,table,on,off,off,0.027319,0.166341,0.412564,0.105442,0.156197,32.635567
t5,table,on,off,off,0.001059,0.093338,0.270157,0.052466,0.129843,35.286571
bart,plot+table,on,off,off,0.013933,0.162012,0.39599,0.092965,0.177945,29.090632
bert,plot+table,on,off,off,0.015827,0.251063,0.427052,0.089802,0.158055,22.918167
longformer_ext,plot+table,on,off,off,0.013231,0.152102,0.37863,0.058207,0.125436,38.536765
t5,plot+table,on,off,off,0.003569,0.100277,0.288543,0.034043,0.12447,33.3352
bart,plot+table,on,off,off,0.00179,0.094332,0.276923,0.04745,0.125444,52.308
bert,plot+table,on,off,off,0.018273,0.208681,0.461412,0.082237,0.152709,42.262745
longformer_ext,plot+table,on,off,off,0.00811,0.145518,0.385797,0.065385,0.140115,57.744864
t5,plot+table,on,off,off,0.000511,0.07173,0.2397,0.045056,0.117353,58.537246
bart,plot+table,on,off,off,0.003325,0.08389,0.196332,0.056216,0.116505,35.005603
bert,plot+table,on,off,off,0.031612,0.223612,0.472262,0.119658,0.182077,28.892123
longformer_ext,plot+table,on,off,off,0.004516,0.130314,0.34347,0.051971,0.137746,40.867626
t5,plot+table,on,off,off,0.001217,0.070198,0.224401,0.054585,0.122004,53.644792
bart,plot,off,on,off,0.009334,0.105341,0.308345,0.08227,0.149929,3.557804
bert,plot,off,on,off,0.03126,0.250581,0.456652,0.101462,0.181974,24.079965
longformer_ext,plot,off,on,off,0.030202,0.213438,0.461216,0.090336,0.167715,26.749283
t5,plot,off,on,off,0.013494,0.117046,0.316804,0.066298,0.162534,26.203
bart,plot,off,on,off,0.002236,0.100248,0.28468,0.094317,0.125452,31.067778
bert,plot,off,on,off,0.023018,0.225222,0.511481,0.117367,0.194774,38.182432
longformer_ext,plot,off,on,off,0.011341,0.192343,0.454124,0.089136,0.144578,27.770475
t5,plot,off,on,off,0.001559,0.092807,0.272838,0.078144,0.121803,27.423862
bart,plot,off,on,off,0.016263,0.126816,0.29029,0.116349,0.154154,41.144798
bert,plot,off,on,off,0.0458,0.259744,0.530334,0.14198,0.194956,22.743268
longformer_ext,plot,off,on,off,0.009816,0.131566,0.347137,0.07767,0.144493,42.063862
t5,plot,off,on,off,0.00489,0.101065,0.2881,0.096234,0.14405,45.180617
bart,table,off,on,off,0.017376,0.169544,0.422535,0.103529,0.159624,26.948156
bert,table,off,on,off,0.012189,0.266072,0.381538,0.093654,0.147692,15.337952
longformer_ext,table,off,on,off,0.029399,0.216639,0.404887,0.066434,0.153578,5.830558
t5,table,off,on,off,0.022601,0.161257,0.386935,0.070529,0.153266,24.80679
bart,table,off,on,off,0.009375,0.127915,0.321663,0.083333,0.126915,27.469327
bert,table,off,on,off,0.021351,0.225717,0.464387,0.112696,0.165242,22.725885
longformer_ext,table,off,on,off,0.012723,0.181299,0.430403,0.080734,0.144689,46.282528
t5,table,off,on,off,0.00485,0.123048,0.325942,0.064444,0.133038,37.720221
bart,table,off,on,off,0.016891,0.133666,0.31454,0.105055,0.158259,44.682361
bert,table,off,on,off,0.027501,0.257289,0.48525,0.120555,0.17941,23.505973
longformer_ext,table,off,on,off,0.014475,0.191665,0.422094,0.092486,0.163232,29.509497
t5,table,off,on,off,0.006298,0.113519,0.298805,0.085828,0.143426,49.480759
bart,plot+table,off,on,off,0.017619,0.13081,0.348868,0.077437,0.146471,8.866204
bert,plot+table,off,on,off,0.018846,0.237096,0.433566,0.091829,0.175602,19.766745
longformer_ext,plot+table,off,on,off,0.021044,0.152724,0.358209,0.06214,0.144661,9.12947
t5,plot+table,off,on,off,0.023079,0.164149,0.384713,0.0894,0.155414,26.207973
bart,plot+table,off,on,off,0.001672,0.106096,0.312719,0.074854,0.128355,30.240792
bert,plot+table,off,on,off,0.014737,0.187615,0.416731,0.083786,0.173509,36.129839
longformer_ext,plot+table,off,on,off,0.009469,0.175287,0.412785,0.069533,0.140639,26.557131
t5,plot+table,off,on,off,0.003021,0.105017,0.294664,0.074419,0.12529,21.576383
bart,plot+table,off,on,off,0.009598,0.127948,0.354187,0.088717,0.159769,42.03084
bert,plot+table,off,on,off,0.042979,0.272929,0.526654,0.124759,0.193963,22.638273
longformer_ext,plot+table,off,on,off,0.018921,0.179979,0.413678,0.081871,0.160133,38.898413
t5,plot+table,off,on,off,0.006022,0.108524,0.284264,0.065107,0.13198,42.439388
bart,plot,off,off,on,0.019018,0.17707,0.413793,0.087068,0.166028,23.788487
bert,plot,off,off,on,0.024388,0.267551,0.462822,0.092705,0.176024,18.283336
longformer_ext,plot,off,off,on,0.013437,0.183778,0.403766,0.062893,0.133891,19.344446
t5,plot,off,off,on,0.01488,0.13441,0.357923,0.071233,0.150273,35.387299
bart,plot,off,off,on,0.002952,0.106274,0.296651,0.079137,0.126794,25.436806
bert,plot,off,off,on,0.018641,0.216071,0.494172,0.113619,0.181818,31.098831
longformer_ext,plot,off,off,on,0.007619,0.192621,0.45438,0.080439,0.162409,27.517368
t5,plot,off,off,on,0.001974,0.100251,0.286391,0.071174,0.123077,35.556885
bart,plot,off,off,on,0.004015,0.106266,0.291837,0.059305,0.132653,27.544525
bert,plot,off,off,on,0.043631,0.268757,0.521622,0.132612,0.194595,16.363043
longformer_ext,plot,off,off,on,5e-06,0.038304,0.153846,0.027083,0.099792,21.14125
t5,plot,off,off,on,0.003119,0.103932,0.272165,0.061983,0.140206,30.206066
bart,table,off,off,on,0.032612,0.189567,0.448747,0.116438,0.177677,16.315074
bert,table,off,off,on,0.016906,0.277892,0.396586,0.098619,0.148391,11.851591
longformer_ext,table,off,off,on,0.049199,0.216807,0.445076,0.092979,0.157197,18.084174
t5,table,off,off,on,0.022128,0.151943,0.366625,0.07858,0.156764,35.560522
bart,table,off,off,on,0.00389,0.12253,0.330317,0.06576,0.131222,38.108859
bert,table,off,off,on,0.016014,0.23245,0.465214,0.098522,0.16163,22.238065
longformer_ext,table,off,off,on,0.014197,0.174266,0.398917,0.068716,0.138989,29.780526
t5,table,off,off,on,0.003787,0.110972,0.317972,0.066975,0.135945,31.815511
bart,table,off,off,on,0.022423,0.172166,0.405823,0.111212,0.189263,44.3125
bert,table,off,off,on,0.025845,0.262633,0.439536,0.101714,0.170072,13.364553
longformer_ext,table,off,off,on,0.021231,0.200646,0.434848,0.109256,0.177273,29.742847
t5,table,off,off,on,0.004234,0.116721,0.315476,0.071571,0.142857,39.907742
bart,plot+table,off,off,on,0.009766,0.124445,0.33931,0.06639,0.171034,20.198307
bert,plot+table,off,off,on,0.028155,0.270781,0.450663,0.113569,0.170839,17.203193
longformer_ext,plot+table,off,off,on,0.028746,0.195804,0.425131,0.075551,0.157068,22.544229
t5,plot+table,off,off,on,0.015981,0.142385,0.37551,0.079127,0.165986,30.622755
bart,plot+table,off,off,on,0.003205,0.133655,0.369892,0.075431,0.133333,37.748693
bert,plot+table,off,off,on,0.018419,0.223699,0.470085,0.11127,0.172365,27.253586
longformer_ext,plot+table,off,off,on,0.005884,0.125162,0.360515,0.066667,0.124464,29.87031
t5,plot+table,off,off,on,0.005686,0.130036,0.350282,0.0906,0.149153,27.827124
bart,plot+table,off,off,on,0.011022,0.134925,0.371014,0.100678,0.166184,46.817225
bert,plot+table,off,off,on,0.039499,0.249366,0.492866,0.114286,0.181582,17.78193
longformer_ext,plot+table,off,off,on,0.005581,0.137931,0.328417,0.065025,0.151426,50.482591
t5,plot+table,off,off,on,0.009315,0.119782,0.322134,0.077228,0.160079,54.183688
bart,plot,on,off,on,0.007366,0.158675,0.398936,0.090667,0.175532,28.991047
bert,plot,on,off,on,0.015311,0.28111,0.47146,0.10245,0.163084,18.272222
longformer_ext,plot,on,off,on,0.026223,0.170496,0.402597,0.084599,0.166667,29.508724
t5,plot,on,off,on,0.004391,0.117336,0.315642,0.064426,0.136872,26.201818
bart,plot,on,off,on,0.004017,0.12369,0.322054,0.074854,0.126021,45.313172
bert,plot,on,off,on,0.024493,0.239833,0.501913,0.104215,0.159143,33.344405
longformer_ext,plot,on,off,on,0.01119,0.175431,0.39779,0.068266,0.127072,19.461897
t5,plot,on,off,on,0.000216,0.064044,0.227273,0.03038,0.106061,52.783278
bart,plot,on,off,on,0.009279,0.110915,0.295833,0.096033,0.164583,38.778599
bert,plot,on,off,on,0.032144,0.244693,0.523272,0.137006,0.197461,24.833266
longformer_ext,plot,on,off,on,0.013604,0.164009,0.416313,0.093617,0.159728,26.758084
t5,plot,on,off,on,0.00071,0.075746,0.246753,0.052061,0.127706,41.483501
bart,table,on,off,on,0.031894,0.182882,0.431507,0.098398,0.178082,27.971911
bert,table,on,off,on,0.011019,0.259451,0.402897,0.089651,0.146149,11.557858
longformer_ext,table,on,off,on,0.011294,0.193762,0.393617,0.053286,0.129433,24.948173
t5,table,on,off,on,0.006231,0.130211,0.359946,0.065129,0.132612,31.679688
bart,table,on,off,on,0.003794,0.112302,0.310268,0.058166,0.125,35.262051
bert,table,on,off,on,0.014166,0.232355,0.436338,0.077364,0.141631,26.88545
longformer_ext,table,on,off,on,0.006211,0.132757,0.352098,0.061538,0.13306,58.22304
t5,table,on,off,on,0.001238,0.08569,0.259953,0.039906,0.119438,38.633793
bart,table,on,off,on,0.005905,0.107092,0.305609,0.054264,0.141199,32.401337
bert,table,on,off,on,0.016508,0.25617,0.475271,0.113527,0.170084,17.584037
longformer_ext,table,on,off,on,0.012844,0.153612,0.403035,0.094595,0.175379,24.37406
t5,table,on,off,on,0.004476,0.116232,0.318548,0.060606,0.139113,40.590208
bart,plot+table,on,off,on,0.007919,0.140892,0.386842,0.073879,0.165789,28.382483
bert,plot+table,on,off,on,0.018419,0.262912,0.441011,0.097046,0.167135,17.471453
longformer_ext,plot+table,on,off,on,0.013954,0.17664,0.431461,0.072072,0.141573,22.346049
t5,plot+table,on,off,on,0.003829,0.110097,0.30982,0.041609,0.130014,35.100512
bart,plot+table,on,off,on,0.003127,0.102996,0.264871,0.033746,0.107744,50.3925
bert,plot+table,on,off,on,0.022452,0.230129,0.458941,0.092237,0.150422,29.379451
longformer_ext,plot+table,on,off,on,0.01001,0.142671,0.349362,0.055064,0.127576,29.589287
t5,plot+table,on,off,on,0.001964,0.08584,0.269822,0.05694,0.12071,56.7
bart,plot+table,on,off,on,0.005617,0.14015,0.359922,0.08577,0.155642,39.336971
bert,plot+table,on,off,on,0.019695,0.252701,0.498386,0.107304,0.171724,20.597414
longformer_ext,plot+table,on,off,on,0.0154,0.178281,0.406328,0.093411,0.156536,31.807474
t5,plot+table,on,off,on,0.003789,0.124406,0.342971,0.07992,0.143569,46.890076
bart,plot,on,on,off,0.003636,0.118664,0.335227,0.062678,0.153409,22.75042
bert,plot,on,on,off,0.033189,0.255175,0.466497,0.11215,0.186599,10.437254
longformer_ext,plot,on,on,off,0.012619,0.09417,0.275497,0.063745,0.137748,23.289667
t5,plot,on,on,off,0.005024,0.114316,0.312849,0.058824,0.111732,23.953936
bart,plot,on,on,off,0.001215,0.098706,0.270659,0.048019,0.11018,41.34824
bert,plot,on,on,off,0.019773,0.231665,0.498736,0.106329,0.158382,33.418864
longformer_ext,plot,on,on,off,0.009499,0.173152,0.383017,0.066968,0.140921,52.657704
t5,plot,on,on,off,0.000701,0.077691,0.25062,0.054726,0.119107,54.587632
bart,plot,on,on,off,0.0031,0.087297,0.250797,0.076677,0.119022,40.591439
bert,plot,on,on,off,0.019557,0.240723,0.488045,0.105634,0.178622,28.158333
longformer_ext,plot,on,on,off,0.021707,0.180189,0.442017,0.112795,0.157983,35.910801
t5,plot,on,on,off,0.002766,0.089827,0.268817,0.092672,0.133333,47.54244
bart,table,on,on,off,0.011347,0.164104,0.38255,0.073991,0.154362,31.56661
bert,table,on,on,off,0.013791,0.265721,0.376109,0.093546,0.137197,9.855982
longformer_ext,table,on,on,off,0.004721,0.128386,0.290221,0.014752,0.100946,10.915052
t5,table,on,on,off,0.005438,0.11792,0.307298,0.030809,0.115237,39.977162
bart,table,on,on,off,0.004655,0.106995,0.2949,0.062222,0.117517,31.219704
bert,table,on,on,off,0.014716,0.21107,0.407616,0.070621,0.135402,22.76516
longformer_ext,table,on,on,off,0.002132,0.091946,0.2949,0.042222,0.113082,62.947611
t5,table,on,on,off,0.002068,0.09482,0.26384,0.049587,0.117786,47.611313
bart,table,on,on,off,0.005409,0.123462,0.298565,0.055609,0.130144,30.202805
bert,table,on,on,off,0.007695,0.254831,0.457933,0.074609,0.149038,20.299609
longformer_ext,table,on,on,off,0.011989,0.165386,0.388158,0.067545,0.141447,31.80363
t5,table,on,on,off,0.00304,0.099969,0.287741,0.04467,0.129686,35.168193
bart,plot+table,on,on,off,0.019413,0.178958,0.420272,0.069393,0.177998,23.288393
bert,plot+table,on,on,off,0.014698,0.270049,0.416988,0.094072,0.160875,13.330799
longformer_ext,plot+table,on,on,off,0.011689,0.193349,0.440228,0.058935,0.140417,20.361504
t5,plot+table,on,on,off,0.004257,0.104809,0.309783,0.035422,0.130435,28.05
bart,plot+table,on,on,off,0.002947,0.122823,0.3125,0.055684,0.127315,39.539355
bert,plot+table,on,on,off,0.02793,0.21587,0.446241,0.089069,0.14713,28.130504
longformer_ext,plot+table,on,on,off,0.008368,0.141064,0.354962,0.057361,0.127863,37.347976
t5,plot+table,on,on,off,0.000649,0.088376,0.265356,0.051724,0.115479,54.452923
bart,plot+table,on,on,off,0.002719,0.085886,0.24866,0.081633,0.137192,46.985861
bert,plot+table,on,on,off,0.046489,0.238381,0.486981,0.118393,0.191414,23.017679
longformer_ext,plot+table,on,on,off,0.012073,0.154994,0.366696,0.078083,0.148804,39.180247
t5,plot+table,on,on,off,0.000991,0.084067,0.257113,0.048574,0.118019,27.624302
bart,plot,off,on,on,0.010106,0.141715,0.350785,0.07874,0.138743,28.205707
bert,plot,off,on,on,0.02072,0.260897,0.43865,0.086022,0.16411,14.91039
longformer_ext,plot,off,on,on,0.029933,0.212125,0.461059,0.085328,0.168224,15.698602
t5,plot,off,on,on,0.01435,0.131429,0.36214,0.074278,0.148148,27.700526
bart,plot,off,on,on,0.005237,0.135262,0.359777,0.089586,0.15419,33.458663
bert,plot,off,on,on,0.018383,0.210935,0.457478,0.118943,0.184751,31.891794
longformer_ext,plot,off,on,on,0.01213,0.183595,0.430657,0.093236,0.153285,21.823111
t5,plot,off,on,on,0.005508,0.123384,0.346546,0.077185,0.142695,31.569728
bart,plot,off,on,on,0.007298,0.135227,0.359528,0.096457,0.168959,25.411646
bert,plot,off,on,on,0.029406,0.241205,0.480469,0.114733,0.179687,13.985507
longformer_ext,plot,off,on,on,0.013778,0.185407,0.418985,0.096721,0.162029,33.375209
t5,plot,off,on,on,0.004907,0.122095,0.314,0.072144,0.144,35.683869
bart,table,off,on,on,0.022784,0.181935,0.417266,0.091346,0.165468,16.246778
bert,table,off,on,on,0.02275,0.271452,0.398496,0.091593,0.152882,15.24525
longformer_ext,table,off,on,on,0.031896,0.201993,0.418957,0.083571,0.15545,21.697674
t5,table,off,on,on,0.015861,0.117957,0.336474,0.075574,0.15074,24.169333
bart,table,off,on,on,0.0111,0.138079,0.364238,0.097345,0.139073,26.640833
bert,table,off,on,on,0.011871,0.216977,0.449327,0.099361,0.161588,21.488688
longformer_ext,table,off,on,on,0.007526,0.1863,0.411552,0.072333,0.151625,21.886677
t5,table,off,on,on,0.005419,0.123405,0.333712,0.07281,0.133939,28.072449
bart,table,off,on,on,0.025696,0.152739,0.348968,0.099624,0.172608,33.577566
bert,table,off,on,on,0.036186,0.268505,0.490435,0.116077,0.178551,17.903157
longformer_ext,table,off,on,on,0.030561,0.213242,0.446943,0.09993,0.160225,33.07049
t5,table,off,on,on,0.006777,0.118545,0.291016,0.076321,0.136719,31.715354
bart,plot+table,off,on,on,0.016817,0.144023,0.383091,0.07947,0.169089,16.551384
bert,plot+table,off,on,on,0.025474,0.296364,0.466133,0.102115,0.168973,19.832151
longformer_ext,plot+table,off,on,on,0.033196,0.206439,0.443288,0.081335,0.145682,9.75074
t5,plot+table,off,on,on,0.013683,0.128513,0.348675,0.078322,0.167364,22.837045
bart,plot+table,off,on,on,0.005859,0.147193,0.394397,0.101512,0.148707,30.425171
bert,plot+table,off,on,on,0.016343,0.219702,0.43118,0.097046,0.162921,20.663065
longformer_ext,plot+table,off,on,on,0.009867,0.195853,0.448683,0.085532,0.152589,28.193997
t5,plot+table,off,on,on,0.003821,0.13181,0.333707,0.076319,0.138858,29.156667
bart,plot+table,off,on,on,0.014232,0.118977,0.316832,0.093254,0.142574,36.572138
bert,plot+table,off,on,on,0.036337,0.246296,0.489796,0.110745,0.179065,16.627486
longformer_ext,plot+table,off,on,on,0.032133,0.187472,0.442228,0.108243,0.156276,28.611423
t5,plot+table,off,on,on,0.001549,0.087788,0.236422,0.0619,0.119276,43.120192
bart,plot,on,on,on,0.008541,0.163339,0.423321,0.071156,0.17744,26.016758
bert,plot,on,on,on,0.016499,0.259041,0.435673,0.101025,0.162281,6.763221
longformer_ext,plot,on,on,on,0.020307,0.142434,0.354045,0.051704,0.150059,35.661955
t5,plot,on,on,on,0.007252,0.135111,0.366048,0.050532,0.122016,22.001849
bart,plot,on,on,on,0.00233,0.111219,0.298824,0.049528,0.134118,45.645045
bert,plot,on,on,on,0.024486,0.243132,0.496252,0.103604,0.172414,32.53711
longformer_ext,plot,on,on,on,0.01211,0.185387,0.445242,0.06295,0.132855,25.550975
t5,plot,on,on,on,0.000217,0.068093,0.217722,0.038071,0.108861,48.55631
bart,plot,on,on,on,0.011067,0.116532,0.295385,0.090442,0.153846,37.89034
bert,plot,on,on,on,0.022445,0.246331,0.515901,0.117481,0.180919,23.134217
longformer_ext,plot,on,on,on,0.016279,0.095005,0.221488,0.056291,0.097521,-40.613779
t5,plot,on,on,on,0.003298,0.104766,0.284536,0.07438,0.140206,32.976623
bart,table,on,on,on,0.020849,0.147872,0.389095,0.079503,0.156134,16.626284
bert,table,on,on,on,0.013939,0.276934,0.387366,0.081146,0.137068,7.421652
longformer_ext,table,on,on,on,0.027218,0.15266,0.350105,0.065126,0.144654,7.669773
t5,table,on,on,on,0.00332,0.11851,0.330729,0.023499,0.122396,28.927477
bart,table,on,on,on,0.00672,0.150699,0.369099,0.073118,0.137339,44.436552
bert,table,on,on,on,0.015664,0.218371,0.428471,0.07904,0.139535,20.434356
longformer_ext,table,on,on,on,0.011548,0.15839,0.378229,0.053604,0.134686,51.821726
t5,table,on,on,on,0.001365,0.101828,0.28238,0.049123,0.123687,45.732576
bart,table,on,on,on,0.005642,0.114381,0.321182,0.082922,0.155665,37.844632
bert,table,on,on,on,0.017092,0.248051,0.444713,0.102843,0.163142,23.414439
longformer_ext,table,on,on,on,0.006713,0.125237,0.327342,0.062559,0.14948,49.093301
t5,table,on,on,on,0.001082,0.081825,0.259574,0.046908,0.123404,38.40294
bart,plot+table,on,on,on,0.012863,0.173143,0.405868,0.090686,0.171149,18.231421
bert,plot+table,on,on,on,0.01877,0.282037,0.436601,0.09555,0.15817,9.600381
longformer_ext,plot+table,on,on,on,0.039283,0.210535,0.424795,0.100457,0.162261,18.53125
t5,plot+table,on,on,on,0.005553,0.13102,0.363878,0.050599,0.148738,29.147411
bart,plot+table,on,on,on,0.003559,0.129312,0.334091,0.059226,0.127273,44.828081
bert,plot+table,on,on,on,0.01405,0.226629,0.468182,0.086495,0.140909,27.009231
longformer_ext,plot+table,on,on,on,0.002655,0.097475,0.284038,0.054118,0.122066,48.6375
t5,plot+table,on,on,on,0.002509,0.099908,0.319173,0.06214,0.126292,42.207217
bart,plot+table,on,on,on,0.004976,0.111077,0.27532,0.049261,0.129794,24.585965
bert,plot+table,on,on,on,0.016805,0.242095,0.467144,0.102932,0.166558,16.444102
longformer_ext,plot+table,on,on,on,0.010095,0.116833,0.327899,0.052632,0.141304,15.896555
t5,plot+table,on,on,on,0.001574,0.090246,0.269311,0.060669,0.129436,39.421577
bart,plot,off,off,off,0.005871,0.094178,0.26138,0.067747,0.140969,16.9
bert,plot,off,off,off,0.011478,0.241109,0.471088,0.097104,0.19898,31.189583
longformer_ext,plot,off,off,off,0.027214,0.173809,0.415863,0.068743,0.158628,6.757398
t5,plot,off,off,off,0.007216,0.103008,0.282769,0.073855,0.150221,26.345625
bart,plot,off,off,off,0.003389,0.120514,0.328289,0.088681,0.125728,22.535323
bert,plot,off,off,off,0.017944,0.218865,0.476263,0.104294,0.179173,51.985469
longformer_ext,plot,off,off,off,0.00959,0.193083,0.47786,0.088725,0.147601,26.607226
t5,plot,off,off,off,0.002793,0.110079,0.305325,0.075919,0.125444,32.553335
bart,plot,off,off,off,0.003968,0.121788,0.306101,0.103627,0.155119,39.569837
bert,plot,off,off,off,0.042261,0.242146,0.523238,0.145646,0.197901,37.132904
longformer_ext,plot,off,off,off,0.035523,0.175645,0.426644,0.116554,0.185497,48.614057
t5,plot,off,off,off,0.001119,0.080367,0.223684,0.061538,0.111842,55.556
bart,table,off,off,off,0.017747,0.137548,0.375804,0.095484,0.177606,25.758784
bert,table,off,off,off,0.011803,0.267013,0.396907,0.086452,0.146907,18.043408
longformer_ext,table,off,off,off,0.02704,0.192796,0.375966,0.067068,0.145923,25.561939
t5,table,off,off,off,0.016535,0.132649,0.356671,0.071523,0.150594,15.794766
bart,table,off,off,off,0.007144,0.125995,0.327113,0.085809,0.129528,35.332512
bert,table,off,off,off,0.017988,0.211596,0.448625,0.115942,0.170767,25.756652
longformer_ext,table,off,off,off,0.006872,0.181084,0.426618,0.06758,0.144029,22.83097
t5,table,off,off,off,0.003491,0.098504,0.293427,0.075294,0.131455,31.155844
bart,table,off,off,off,0.012813,0.118807,0.324587,0.097371,0.157434,39.07437
bert,table,off,off,off,0.036222,0.257876,0.497436,0.1181,0.191026,22.16797
longformer_ext,table,off,off,off,0.008934,0.15012,0.365419,0.073214,0.149733,38.968912
t5,table,off,off,off,0.002138,0.080924,0.229232,0.03372,0.115668,53.201047
bart,plot+table,off,off,off,0.005479,0.138037,0.364123,0.05906,0.149933,24.496652
bert,plot+table,off,off,off,0.013133,0.250701,0.413364,0.080934,0.174048,22.84894
longformer_ext,plot+table,off,off,off,0.025708,0.164949,0.403189,0.073059,0.157175,21.195393
t5,plot+table,off,off,off,0.011701,0.110241,0.314483,0.06639,0.16,38.335051
bart,plot+table,off,off,off,0.001589,0.102095,0.281588,0.079614,0.12515,28.341541
bert,plot+table,off,off,off,0.013985,0.180225,0.444632,0.088061,0.182587,48.325423
longformer_ext,plot+table,off,off,off,0.01141,0.174924,0.416281,0.083411,0.151711,24.458241
t5,plot+table,off,off,off,0.000987,0.084357,0.254902,0.066339,0.110294,46.471104
bart,plot+table,off,off,off,0.004874,0.110606,0.298539,0.089958,0.158664,53.680004
